Rain ,Temperature ,RH ,Dew Point,Wind Speed ,Gust Speed ,Wind Direction ,PLANTA,FRUTO,INCIDENCIA,SEVERIDAD
0,26.88,83.36,23.55,0.04,0.70,106.89,10,6,0,0
0,26.88,83.36,23.55,0.04,0.70,106.89,10,7,0,0
0,26.88,83.36,23.55,0.04,0.70,106.89,10,8,1,100
0,26.88,83.36,23.55,0.04,0.70,106.89,10,9,1,100
0,26.88,83.36,23.55,0.04,0.70,106.89,10,10,1,30
0,27.36,79.15,23.04,0.08,0.79,182.75,1,1,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,1,2,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,1,3,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,1,4,0,0
0,27.36,79.15,23.04,0.08,0.79,182.75,1,5,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,1,6,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,1,7,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,1,8,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,1,9,1,90
0,27.36,79.15,23.04,0.08,0.79,182.75,1,10,0,0
0,27.36,79.15,23.04,0.08,0.79,182.75,2,1,1,90
0,27.36,79.15,23.04,0.08,0.79,182.75,2,2,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,2,3,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,2,4,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,2,5,0,0
0,27.36,79.15,23.04,0.08,0.79,182.75,2,6,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,2,7,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,2,8,1,90
0,27.36,79.15,23.04,0.08,0.79,182.75,2,9,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,2,10,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,3,1,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,3,2,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,3,3,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,3,4,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,3,5,0,0
0,27.36,79.15,23.04,0.08,0.79,182.75,3,6,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,3,7,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,3,8,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,3,9,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,3,10,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,4,1,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,4,2,0,0
0,27.36,79.15,23.04,0.08,0.79,182.75,4,3,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,4,4,0,0
0,27.36,79.15,23.04,0.08,0.79,182.75,4,5,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,4,6,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,4,7,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,4,8,1,95
0,27.36,79.15,23.04,0.08,0.79,182.75,4,9,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,4,10,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,5,1,1,78
0,27.36,79.15,23.04,0.08,0.79,182.75,5,2,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,5,3,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,5,4,1,30
0,27.36,79.15,23.04,0.08,0.79,182.75,5,5,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,5,6,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,5,7,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,5,8,0,0
0,27.36,79.15,23.04,0.08,0.79,182.75,5,9,0,0
0,27.36,79.15,23.04,0.08,0.79,182.75,5,10,1,90
0,27.36,79.15,23.04,0.08,0.79,182.75,6,1,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,6,2,1,95
0,27.36,79.15,23.04,0.08,0.79,182.75,6,3,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,6,4,1,95
0,27.36,79.15,23.04,0.08,0.79,182.75,6,5,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,6,6,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,6,7,1,90
0,27.36,79.15,23.04,0.08,0.79,182.75,6,8,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,6,9,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,6,10,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,7,1,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,7,2,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,7,3,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,7,4,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,7,5,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,7,6,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,7,7,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,7,8,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,7,9,1,90
0,27.36,79.15,23.04,0.08,0.79,182.75,7,10,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,8,1,0,0
0,27.36,79.15,23.04,0.08,0.79,182.75,8,2,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,8,3,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,8,4,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,8,5,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,8,6,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,8,7,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,8,8,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,8,9,1,90
0,27.36,79.15,23.04,0.08,0.79,182.75,8,10,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,9,1,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,9,2,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,9,3,0,0
0,27.36,79.15,23.04,0.08,0.79,182.75,9,4,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,9,5,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,9,6,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,9,7,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,9,8,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,9,9,0,0
0,27.36,79.15,23.04,0.08,0.79,182.75,9,10,0,0
0,27.36,79.15,23.04,0.08,0.79,182.75,10,1,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,10,2,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,10,3,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,10,4,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,10,5,1,90
0,27.36,79.15,23.04,0.08,0.79,182.75,10,6,0,0
0,27.36,79.15,23.04,0.08,0.79,182.75,10,7,0,0
0,27.36,79.15,23.04,0.08,0.79,182.75,10,8,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,10,9,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,10,10,1,75
0,25.37,87.48,23.07,0.02,0.71,210.08,1,1,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,1,2,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,1,3,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,1,4,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,1,5,1,80
0,25.37,87.48,23.07,0.02,0.71,210.08,1,6,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,1,7,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,1,8,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,1,9,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,1,10,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,2,1,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,2,2,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,2,3,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,2,4,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,2,5,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,2,6,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,2,7,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,2,8,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,2,9,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,2,10,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,3,1,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,3,2,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,3,3,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,3,4,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,3,5,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,3,6,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,3,7,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,3,8,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,3,9,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,3,10,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,4,1,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,4,2,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,4,3,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,4,4,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,4,5,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,4,6,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,4,7,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,4,8,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,4,9,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,4,10,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,5,1,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,5,2,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,5,3,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,5,4,1,80
0,25.37,87.48,23.07,0.02,0.71,210.08,5,5,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,5,6,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,5,7,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,5,8,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,5,9,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,5,10,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,6,1,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,6,2,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,6,3,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,6,4,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,6,5,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,6,6,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,6,7,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,6,8,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,6,9,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,6,10,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,7,1,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,7,2,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,7,3,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,7,4,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,7,5,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,7,6,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,7,7,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,7,8,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,7,9,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,7,10,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,8,1,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,8,2,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,8,3,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,8,4,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,8,5,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,8,6,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,8,7,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,8,8,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,8,9,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,8,10,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,9,1,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,9,2,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,9,3,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,9,4,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,9,5,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,9,6,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,9,7,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,9,8,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,9,9,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,9,10,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,10,1,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,10,2,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,10,3,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,10,4,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,10,5,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,10,6,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,10,7,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,10,8,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,10,9,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,10,10,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,1,1,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,1,2,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,1,3,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,1,4,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,1,5,1,80
0,24.37,89.03,22.44,0.11,0.97,203.53,1,6,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,1,7,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,1,8,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,1,9,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,1,10,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,2,1,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,2,2,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,2,3,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,2,4,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,2,5,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,2,6,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,2,7,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,2,8,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,2,9,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,2,10,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,3,1,1,100
0,24.37,89.03,22.44,0.11,0.97,203.53,3,2,1,10
0,24.37,89.03,22.44,0.11,0.97,203.53,3,3,1,95
0,24.37,89.03,22.44,0.11,0.97,203.53,3,4,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,3,5,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,3,6,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,3,7,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,3,8,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,3,9,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,3,10,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,4,1,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,4,2,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,4,3,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,4,4,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,4,5,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,4,6,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,4,7,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,4,8,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,4,9,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,4,10,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,5,1,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,5,2,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,5,3,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,5,4,1,80
0,24.37,89.03,22.44,0.11,0.97,203.53,5,5,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,5,6,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,5,7,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,5,8,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,5,9,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,5,10,1,100
0,24.37,89.03,22.44,0.11,0.97,203.53,6,1,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,6,2,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,6,3,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,6,4,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,6,5,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,6,6,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,6,7,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,6,8,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,6,9,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,6,10,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,7,1,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,7,2,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,7,3,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,7,4,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,7,5,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,7,6,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,7,7,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,7,8,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,7,9,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,7,10,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,8,1,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,8,2,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,8,3,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,8,4,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,8,5,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,8,6,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,8,7,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,8,8,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,8,9,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,8,10,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,9,1,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,9,2,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,9,3,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,9,4,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,9,5,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,9,6,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,9,7,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,9,8,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,9,9,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,9,10,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,10,1,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,10,2,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,10,3,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,10,4,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,10,5,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,10,6,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,10,7,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,10,8,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,10,9,0,0
0,24.37,89.03,22.44,0.11,0.97,203.53,10,10,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,1,1,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,1,2,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,1,3,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,1,4,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,1,5,1,80
0,27.24,78.99,22.79,0.07,0.69,102.44,1,6,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,1,7,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,1,8,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,1,9,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,1,10,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,2,1,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,2,2,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,2,3,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,2,4,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,2,5,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,2,6,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,2,7,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,2,8,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,2,9,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,2,10,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,3,1,1,100
0,27.24,78.99,22.79,0.07,0.69,102.44,3,2,1,10
0,27.24,78.99,22.79,0.07,0.69,102.44,3,3,1,95
0,27.24,78.99,22.79,0.07,0.69,102.44,3,4,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,3,5,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,3,6,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,3,7,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,3,8,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,3,9,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,3,10,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,4,1,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,4,2,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,4,3,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,4,4,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,4,5,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,4,6,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,4,7,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,4,8,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,4,9,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,4,10,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,5,1,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,5,2,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,5,3,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,5,4,1,80
0,27.24,78.99,22.79,0.07,0.69,102.44,5,5,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,5,6,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,5,7,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,5,8,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,5,9,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,5,10,1,100
0,27.24,78.99,22.79,0.07,0.69,102.44,6,1,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,6,2,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,6,3,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,6,4,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,6,5,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,6,6,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,6,7,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,6,8,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,6,9,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,6,10,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,7,1,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,7,2,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,7,3,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,7,4,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,7,5,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,7,6,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,7,7,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,7,8,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,7,9,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,7,10,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,8,1,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,8,2,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,8,3,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,8,4,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,8,5,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,8,6,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,8,7,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,8,8,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,8,9,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,8,10,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,9,1,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,9,2,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,9,3,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,9,4,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,9,5,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,9,6,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,9,7,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,9,8,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,9,9,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,9,10,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,10,1,1,100
0,27.24,78.99,22.79,0.07,0.69,102.44,10,2,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,10,3,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,10,4,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,10,5,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,10,6,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,10,7,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,10,8,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,10,9,0,0
0,27.24,78.99,22.79,0.07,0.69,102.44,10,10,0,0
0,25.19,80.39,20.97,0.04,0.60,161.47,1,1,1,75
0,25.19,80.39,20.97,0.04,0.60,161.47,1,2,0,0
0,25.19,80.39,20.97,0.04,0.60,161.47,1,3,0,0
0,25.19,80.39,20.97,0.04,0.60,161.47,1,4,1,10
